127.0.0.1 - - [14/Feb/2017:10:15:23 -0500] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/Feb/2017:10:17:03 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:10:17:07 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:10:17:09 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:33:58 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:37:45 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:37:46 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:37:53 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 200 2021
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:37:53 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1072
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:39:38 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:39:38 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:39:49 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:39:50 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:39:50 -0500] "GET /Reimbursement/resources/js/myTableSource.js HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:43:22 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:43:22 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1069
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:43:31 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:43:31 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1069
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:43:31 -0500] "GET /Reimbursement/resources/js/myTableSource.js HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:43:46 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:43:47 -0500] "GET /Reimbursement/resources/js/myTableSource.js HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:43:47 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1065
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:30 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:30 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1069
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:48 -0500] "GET /Reimbursement/master.do?edit=edit HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:48 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:48 -0500] "GET /Reimbursement/resources/js/myEditUserSource.js HTTP/1.1" 200 1380
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:53 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:53 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:53 -0500] "GET /Reimbursement/resources/js/myImageSource.js HTTP/1.1" 200 1214
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:53 -0500] "GET /Reimbursement/resources/css/modal.css HTTP/1.1" 200 1786
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:55 -0500] "GET /Reimbursement/master.do?submitRequest=submitRequest HTTP/1.1" 200 4023
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:55 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:58 -0500] "GET /Reimbursement/master.do?createNewUser=createNewUser HTTP/1.1" 200 3901
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:58 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:44:58 -0500] "GET /Reimbursement/resources/js/myNewUserSource.js HTTP/1.1" 200 1415
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:46:14 -0500] "GET /Reimbursement/master.do?createNewUser=createNewUser HTTP/1.1" 200 3901
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:46:14 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1069
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:46:50 -0500] "GET /Reimbursement/master.do?edit=edit HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:46:50 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:46:52 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:48:55 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:48:55 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1098
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:49:05 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:49:07 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:49:07 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:49:08 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:49:08 -0500] "GET /Reimbursement/resources/css/modal.css HTTP/1.1" 200 1786
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:49:08 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1098
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:49:08 -0500] "GET /Reimbursement/resources/js/myTableSource.js HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:49:08 -0500] "GET /Reimbursement/resources/js/myImageSource.js HTTP/1.1" 200 1214
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:50:16 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:50:16 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1095
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:50:27 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:50:27 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:50:48 -0500] "GET /Reimbursement/master.do?edit=edit HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:50:48 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:50:48 -0500] "GET /Reimbursement/resources/js/myEditUserSource.js HTTP/1.1" 200 1380
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:51:21 -0500] "GET /Reimbursement/master.do?submitRequest=submitRequest HTTP/1.1" 200 4023
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:51:21 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:51:27 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:52:23 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:52:23 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1146
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:52:49 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:52:49 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1146
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:53:29 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:53:29 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1172
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:53:36 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:53:40 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:53:40 -0500] "GET /Reimbursement/resources/css/modal.css HTTP/1.1" 200 1786
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:53:40 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1172
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:53:40 -0500] "GET /Reimbursement/resources/js/myImageSource.js HTTP/1.1" 200 1214
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:53:40 -0500] "GET /Reimbursement/resources/js/myTableSource.js HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:14 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:14 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1189
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:20 -0500] "GET /Reimbursement/master.do?edit=edit HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:20 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:20 -0500] "GET /Reimbursement/resources/js/myEditUserSource.js HTTP/1.1" 200 1380
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:23 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:23 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:26 -0500] "GET /Reimbursement/master.do?submitRequest=submitRequest HTTP/1.1" 200 4023
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:26 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:33 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:33 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:44 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6371
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:44 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:48 -0500] "GET /Reimbursement/master.do?createNewUser=createNewUser HTTP/1.1" 200 3901
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:48 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:48 -0500] "GET /Reimbursement/resources/js/myNewUserSource.js HTTP/1.1" 200 1415
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:51 -0500] "GET /Reimbursement/master.do?logout=logout HTTP/1.1" 200 2021
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:53 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:53 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:54:53 -0500] "GET /Reimbursement/resources/js/myResetPasswordSource.js HTTP/1.1" 200 954
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:13 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:13 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:16 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:18 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:18 -0500] "GET /Reimbursement/resources/js/myResetPasswordSource.js HTTP/1.1" 200 954
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:18 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:30 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 200 2021
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:30 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:32 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:32 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:55:56 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:02 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:02 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:06 -0500] "GET /Reimbursement/master.do?edit=edit HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:06 -0500] "GET /Reimbursement/resources/js/myEditUserSource.js HTTP/1.1" 200 1380
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:08 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:08 -0500] "GET /Reimbursement/resources/css/modal.css HTTP/1.1" 200 1786
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:08 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:08 -0500] "GET /Reimbursement/resources/js/myTableSource.js HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:08 -0500] "GET /Reimbursement/resources/js/myImageSource.js HTTP/1.1" 200 1214
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:40 -0500] "GET /Reimbursement/master.do?submitRequest=submitRequest HTTP/1.1" 200 4023
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:40 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:56:44 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6371
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:35 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6371
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:35 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1220
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:40 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6371
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:40 -0500] "GET /Reimbursement/resources/css/modal.css HTTP/1.1" 200 1786
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:40 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1220
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:40 -0500] "GET /Reimbursement/resources/js/myImageSource.js HTTP/1.1" 200 1214
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:40 -0500] "GET /Reimbursement/resources/js/myTableSource.js HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:45 -0500] "GET /Reimbursement/master.do?homepage=homepage HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:57:45 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:21 -0500] "GET /Reimbursement/master.do?homepage=homepage HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:21 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:24 -0500] "GET /Reimbursement/master.do?edit=edit HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:24 -0500] "GET /Reimbursement/resources/js/myEditUserSource.js HTTP/1.1" 200 1380
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:27 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:28 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:33 -0500] "GET /Reimbursement/master.do?submitRequest=submitRequest HTTP/1.1" 200 4023
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:33 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:40 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:40 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:52 -0500] "GET /Reimbursement/master.do?createNewUser=createNewUser HTTP/1.1" 200 3901
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:52 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:52 -0500] "GET /Reimbursement/resources/js/myNewUserSource.js HTTP/1.1" 200 1415
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:58:56 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6371
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:59:02 -0500] "GET /Reimbursement/master.do?homepage=homepage HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:11:59:02 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:00:04 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5030
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:00:04 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:00:29 -0500] "GET /Reimbursement/master.do?logout=logout HTTP/1.1" 200 2021
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:00:29 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:23 -0500] "GET /Reimbursement/master.do?logout=logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:23 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 200 2021
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:23 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1238
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:24 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:24 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:29 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:29 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:44 -0500] "GET /Reimbursement/master.do?edit=edit HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:44 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:50 -0500] "GET /Reimbursement/master.do?submitRequest=submitRequest HTTP/1.1" 200 4023
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:50 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:55 -0500] "GET /Reimbursement/master.do?createNewUser=createNewUser HTTP/1.1" 200 3901
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:03:55 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:07:34 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6371
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:07:34 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:09:16 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6408
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:09:16 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:09:37 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6408
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:09:40 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5067
